w0 w1 height_keep balance_keep mimic_q mimic_dq cmd_linear cmd_angular torque torque_d contact terminal 
0.1 0.22 9730.83 8010.12 3760.56 2000.33 378.658 2471.58 9438.17 7401.25 1183.43 0 
0.1 0.23 9732.37 7863.56 3371.7 1878.53 358.947 1691.59 9382.09 7472.29 803.78 0 
0.1 0.24 9740.13 7099.68 2987.9 1759.43 341.731 1097.93 9294.73 7563.22 736.142 0 
0.1 0.25 9729.73 6885.44 2817.2 1686.63 326.751 898.228 9295.7 7653.17 720.174 0 
0.1 0.26 9712.66 6740.66 2674.9 1633 312.28 816.263 9312.05 7746.09 726.184 0 
0.1 0.27 9693.06 6583.62 2534.91 1588.58 299.012 766.998 9330.49 7829.55 745.155 0 
0.1 0.28 9668.03 6374.48 2397.98 1552.16 287.693 733.268 9348.88 7901.98 772.798 0 
0.1 0.29 9629.46 6061.6 2259.11 1520.72 276.053 715.799 9363.87 7966.69 786.862 0 
0.1 0.3 9595.72 5927.92 2138.06 1487.96 265.022 699.637 9375.26 8037.87 827.393 0 
0.1 0.31 9558.21 5905.13 2023.39 1464.31 254.575 687.981 9384.38 8097.46 876.76 0 
0.1 0.32 9511.99 5892.95 1913.08 1443.28 244.277 676.445 9390.88 8151.55 917.019 0 
0.1 0.33 9454.44 5867.77 1806.18 1428.64 235.006 674.336 9391.97 8196.4 914.824 0 
0.1 0.34 9397.93 5690.48 1709.03 1422.1 225.903 679.875 9401.83 8250.21 852.074 0 
0.1 0.35 9295.13 4983.36 1651.98 1399.3 216.687 713.815 9438.37 8286.64 809.899 0 
0.1 0.36 9254.68 4620.23 1600.22 1382.68 208.353 753.659 9453.58 8333.08 853.478 0 
0.1 0.37 9237.2 4669.52 1541.69 1372.17 200.227 791.348 9464.88 8399.2 900.85 0 
0.1 0.38 9225.69 4869.01 1480.92 1360.22 192.523 829.412 9477.62 8458.59 973.822 0 
0.1 0.39 9217.74 5153.9 1418.01 1351.11 184.953 881.782 9492.16 8523.97 1063.74 0 
0.1 0.4 9223.21 5642.02 1355.31 1345.99 178.126 1014.62 9509.73 8591.23 1266.21 0 
0.1 0.41 9244.31 6309.62 1291.8 1343.67 172.115 1214.8 9530.1 8654.61 1582.01 0 
0.1 0.42 9316.58 7485.47 1230.67 1321.57 166.215 1707.12 9574.05 8699.49 2558.43 0 
0.1 0.43 9345.6 8010.03 1161.08 1321.43 161.078 3162.66 9665.06 8873.58 3447.63 0 
0.1 0.44 9329.53 8079.09 1091.93 1313.11 156.708 3657.17 9690.19 8942.91 3729.46 0 
0.1 0.45 9310.58 8137.85 1027.31 1306.07 153.218 3970.75 9709.89 8999.85 3945.31 0 
0.1 0.46 9290.66 8195.96 966.794 1299.27 150.52 4235.6 9725.97 9062.84 4181.35 0 
0.1 0.47 9271.15 8250.17 910.22 1293.27 148.215 4485.59 9740.97 9119.96 4393.19 0 
0.1 0.48 9251.47 8308.47 858.39 1287.91 146.556 4693.46 9755.73 9170.32 4557.73 0 
0.1 0.49 9234.35 8356.49 810.403 1283.11 145.368 4944.17 9768.97 9223.01 4703.04 0 
0.1 0.5 9218.19 8402.21 765.712 1278.51 144.941 5223.71 9782.81 9271.6 4845.43 0 
0.1 0.51 9202.27 8428.46 724.809 1274.76 144.68 5465.9 9794.94 9319.24 4974.52 0 
0.1 0.52 9189.12 8465.68 686.249 1271.42 144.747 5632.94 9806.11 9365.43 5089.65 0 
0.1 0.53 9177.93 8467.32 650.547 1268.89 144.441 5838.04 9815.94 9408.55 5181.01 0 
0.1 0.54 9168.32 8451.4 618.06 1266.85 144.039 5994.56 9824.59 9446.44 5250.65 0 
0.1 0.55 9162.99 8406.09 587.865 1264.99 144.219 6082.59 9832.28 9485.18 5329.53 0 
0.1 0.56 9161.61 8329.86 559.316 1262.99 144.669 6117.85 9838.89 9523.61 5350.08 0 
0.1 0.57 9164.55 8225.96 531.536 1261.15 146.189 6141.62 9843.98 9560.72 5309.41 0 
0.1 0.58 9171.57 8087.99 504.244 1259.78 147.824 6145.27 9847.43 9600.48 5233.45 0 
0.1 0.59 9180.46 7928.48 477.62 1258.97 149.658 6125.84 9847.76 9641.88 5138.78 0 
0.1 0.6 9192.1 7751.62 450.389 1258.52 151.809 6088.2 9845.19 9672.12 4968.44 0 
0.1 0.61 9206.34 7566.71 422.022 1258.67 154.037 6066.99 9840.84 9710.15 4771.49 0 
0.1 0.62 9222.24 7367.76 392.843 1259.34 156.1 6058.71 9835.87 9741.5 4564.82 0 
0.1 0.63 9242.37 7138.47 364.115 1259.65 158.591 6040.93 9828.86 9770.32 4323.6 0 
0.1 0.64 9263.14 6850.18 335.853 1259.83 161.014 6029.17 9821.04 9798.28 4062.41 0 
0.1 0.65 9289.33 6529.36 307.852 1261.21 163.486 5997.34 9812.21 9824.26 3823.51 0 
0.1 0.66 9317.98 6032.45 282.445 1265.6 166.187 5861.38 9793.18 9841.56 3505.18 0 
0.1 0.67 9331.12 5065.19 259.87 1263.46 168.557 5871.92 9763.03 9835.66 2992.15 0 
0.1 0.68 9357.52 3275.47 237.85 1257.62 171.733 5756.69 9701.91 9819.82 2432.84 0 
0.1 0.69 9421.4 2225 213.252 1254.39 174.799 5830.91 9653.02 9808.74 2161.63 0 
0.1 0.7 9484.07 1987.23 188.837 1253.87 178.267 5993.29 9641.35 9812.75 2070.23 0 
0.1 0.71 9547.86 1921.59 165.594 1257.63 181.555 6012.34 9637.35 9822.43 1887.39 0 
0.1 0.72 9609.54 1998.62 143.197 1264.02 184.977 5899.37 9643.16 9841.62 1627.19 0 
0.1 0.73 9662.83 2173.86 121.438 1264.94 188.258 5850.81 9661.53 9867.41 1464.4 0 
0.1 0.74 9710.74 2278.64 103.127 1265.49 191.204 5987.49 9672.5 9872.08 1376.51 0 
0.1 0.75 9756.64 2514.72 86.6678 1264.47 193.925 6243.69 9689.37 9875.62 1321.25 0 
0.1 0.76 9812.4 3207.83 71.4009 1261.99 196.755 6908.56 9714.99 9878.12 1308.59 0 
0.1 0.77 9877.78 3376.46 58.8573 1257.02 199.543 7555.87 9701.75 9865.42 1285.28 0 
0.1 0.78 9902.64 3345.58 49.3996 1253.11 202.362 7721.89 9693.33 9859.49 1383.67 0 
0.1 0.79 9909.5 3354.53 41.64 1251 204.944 7855.96 9685.3 9855.34 1466.62 0 
0.1 0.8 9896.1 3373.93 35.1071 1250.2 206.793 7811.72 9677.34 9866.85 1351.31 0 
0.1 0.81 9861.05 3298.63 30.0925 1249.75 209.058 7405.02 9668.04 9872.98 1114.75 0 
0.1 0.82 9805.99 2918.01 26.3221 1248.85 210.837 6630.36 9655 9869.99 892.677 0 
0.1 0.83 9712.45 1993.26 23.5267 1249.41 212.473 5679.67 9616.33 9835.27 773.851 0 
0.1 0.839999 9480.76 1803.21 20.999 1248.19 213.986 5339.06 9577.06 9747.87 724.602 0 
0.1 0.849999 9471.73 4966.16 19.5889 923.201 235.596 5534.97 9148.87 4572.79 388.308 0 
0.1 0.859999 9263.91 5262.54 18.1685 881.083 247.455 5703.33 9111.66 4322.62 370.7 0 
0.1 0.869999 9045.21 5546.48 17.0675 855.557 265.643 5866.04 9071.45 3995.72 313.172 0 
0.1 0.879999 8762.48 5815.17 16.0746 822.75 287.626 6127.69 9045.1 3869.81 288.327 0 
0.1 0.889999 8430.8 6105.54 15.2077 802.02 314.659 6405.24 9026.49 3833.58 277.929 0 
0.1 0.899999 8070.56 6425.67 14.4302 796.652 354.075 6716.47 9009.46 3799.33 271.808 0 
0.11 0 9968.55 9798.72 7021.48 5827.19 9199.36 9100.78 8680.9 2986.53 965.596 0 
0.11 0.01 9974.32 9843.84 7049.84 5829.91 9355.37 9001.48 8702.39 3172.89 970.778 0 
0.11 0.02 9979.95 9899.19 7087.61 5809.89 9545.38 8931.68 8722.59 3389.04 995.244 0 
0.11 0.03 9984.25 9928.33 7112.82 5760.82 9649.69 8791.1 8745.5 3583.61 1014.29 0 
0.11 0.04 9986.02 9926.44 7103.81 5688.47 9622.08 8573.15 8768.89 3772.46 1023.55 0 
0.11 0.05 9985.84 9895.27 7078.72 5590.27 9460.95 8397.92 8793.59 3959.77 1049.71 0 
0.11 0.06 9983.84 9834.99 7035.5 5470.35 9163.53 8163.8 8816.62 4140.8 1067.24 0 
0.11 0.07 9980.38 9744.12 6970.34 5318.34 8697.99 7868.14 8841.92 4319.38 1092.13 0 
0.11 0.08 9975.52 9623.49 6884.53 5146.56 8089.53 7542.79 8867.28 4474.84 1127.3 0 
0.11 0.09 9968.88 9480.18 6778.89 4952.12 7358.61 7260.25 8895.14 4628.09 1156.99 0 
0.11 0.1 9962.23 9308.78 6652.06 4740.41 6544.47 6975.79 8926.33 4797.28 1203.9 0 
0.11 0.11 9955.21 9125.18 6510.01 4510.65 5662.95 6674.6 8958.93 4978.41 1245.77 0 
0.11 0.12 9946.69 8920.14 6347.93 4266.78 4746.18 6433.94 8992.37 5202.88 1336.69 0 
0.11 0.13 9937.33 8719.73 6164.16 4011.5 3779.41 6178.7 9032.51 5427 1413.05 0 
0.11 0.14 9926.77 8547.64 5956.14 3755.91 2810.65 5863.93 9080.39 5616.52 1510.65 0 
0.11 0.15 9915.6 8358.77 5731.72 3499.48 1952.61 5539.46 9128.85 5803.17 1665.26 0 
0.11 0.16 9903.38 8207.9 5500.75 3252.18 1304.74 5228.65 9178.21 6036.5 1821.3 0 
0.11 0.17 9891.34 8140.35 5241.72 3006.07 840.583 4758.82 9231.11 6290.63 2036.25 0 
0.11 0.18 9872.88 8216.75 4931.29 2765.21 571.085 4010.78 9278.36 6555.21 2005.09 0 
0.11 0.19 9834.56 8199.89 4600.53 2531.38 481.743 3478.3 9316.61 6773.03 1702.24 0 
0.11 0.2 9770.29 7875.45 4287.51 2311.68 432.597 2885.67 9354.17 7017.05 1472.96 0 
0.11 0.21 9743.1 7896.59 4037.2 2152.09 401.939 2714.38 9399.88 7224.09 1383.78 0 
0.11 0.22 9736.42 8075.98 3763.95 2011.68 378.86 2381.28 9433.05 7380.59 1132.38 0 
0.11 0.23 9729.2 7920.54 3391.8 1878.91 358.519 1723.3 9392.01 7476.66 818.347 0 
0.11 0.24 9742.95 7015.7 2982.05 1756.25 341.541 1023.82 9282.29 7546.09 716.763 0 
0.11 0.25 9732.46 6878.57 2829.7 1689.1 326.373 878.731 9292.69 7635.95 713.421 0 
0.11 0.26 9715.02 6746.69 2686.08 1632.94 311.946 808.671 9309.56 7735.67 722.036 0 
0.11 0.27 9695.82 6609.95 2547.26 1589.14 298.928 758.922 9327.64 7821.35 739.979 0 
0.11 0.28 9671.22 6401.99 2409.78 1550.04 287.137 728.621 9346.49 7893.38 772.004 0 
0.11 0.29 9634.15 6099.17 2270.58 1522.72 275.759 709.566 9362.66 7967.62 787.593 0 
0.11 0.3 9598.29 5926.19 2147.07 1490.68 264.817 691.553 9374.33 8031.52 820.247 0 
0.11 0.31 9561.38 5896.47 2032.8 1465.95 254.524 679.854 9383.81 8087.61 869.395 0 
0.11 0.32 9514.13 5880.03 1921.08 1445.2 244.316 669.238 9390.89 8149.91 914.533 0 
0.11 0.33 9456.63 5862.01 1815.73 1427.61 234.972 668.858 9391.85 8190.58 917.294 0 
0.11 0.34 9402.36 5726.32 1717.53 1423.48 225.855 670.629 9400.42 8242.36 857.256 0 
0.11 0.35 9292.91 4981.19 1658.36 1399.9 216.899 690.179 9437.19 8285.13 790.618 0 
0.11 0.36 9252.19 4567.9 1606.7 1382.93 208.387 745.921 9451.81 8330.45 835.147 0 
0.11 0.37 9234.94 4632.62 1546.99 1374.07 200.103 777.698 9463.62 8387.12 887.445 0 
0.11 0.38 9222.56 4814.12 1486.13 1360.75 192.57 816.774 9476.59 8450.8 958.411 0 
0.11 0.39 9214.14 5084.71 1424.24 1351.63 184.851 858.985 9490.78 8513.99 1043.9 0 
0.11 0.4 9217.7 5550.03 1361.02 1345 178.107 980.315 9507.91 8584.65 1224.98 0 
0.11 0.41 9231.55 6181.98 1296.1 1345.07 172.234 1167.52 9526.6 8658.33 1514.1 0 
0.11 0.42 9276.5 7053.49 1233.99 1321.04 166.366 1538.46 9559.27 8717.49 2134.1 0 
0.11 0.43 9343.2 8004.97 1167.72 1322.23 161.258 3057.33 9661.47 8862.92 3407.48 0 
0.11 0.44 9328.08 8073.25 1098.17 1314.05 156.909 3577.98 9687.67 8936 3665.57 0 
0.11 0.45 9309.47 8130.94 1032.92 1306.71 153.293 3916.99 9707.41 8995.6 3914.42 0 
0.11 0.46 9289.86 8195.1 971.943 1300.04 150.635 4181.47 9724.42 9055.45 4125.04 0 
0.11 0.47 9269.9 8245.3 915.664 1293.95 148.424 4392.19 9738.75 9114 4317.28 0 
0.11 0.48 9251.12 8301.54 862.85 1288.54 146.718 4633.01 9753.97 9162.2 4513.6 0 
0.11 0.49 9233.49 8352.62 814.636 1283.74 145.531 4889.63 9767.71 9216.68 4672.5 0 
0.11 0.5 9217.56 8396.62 769.61 1279.18 145.061 5173.88 9781.03 9266.43 4807.42 0 
0.11 0.51 9202.07 8430.04 728.142 1275.32 144.829 5424.66 9793.94 9314.25 4922 0 
0.11 0.52 9188.91 8452.02 689.507 1272.03 144.94 5595.9 9804.87 9360.15 5045.02 0 
0.11 0.53 9177.41 8458.96 653.698 1269.31 144.639 5772.68 9814.48 9402.44 5147.96 0 
0.11 0.54 9167.66 8445.21 620.846 1267.27 144.21 5933.76 9823.34 9439.82 5225.51 0 
0.11 0.55 9161.9 8404.75 590.192 1265.39 144.34 6049.82 9831.14 9478.72 5280.87 0 
0.11 0.56 9160.16 8331.97 561.297 1263.31 144.775 6098.5 9837.58 9516.99 5337.56 0 
0.11 0.57 9163.17 8230.79 533.402 1261.44 146.192 6118.47 9842.96 9555.56 5299.29 0 
0.11 0.58 9170.32 8091.58 505.937 1260.07 147.842 6115.51 9846.43 9594.23 5225.76 0 
0.11 0.59 9179.36 7933.36 479.207 1259.27 149.691 6098.24 9847.06 9634.32 5132.42 0 
0.11 0.6 9190.93 7751.8 451.966 1258.74 151.793 6048.57 9844.44 9669.46 4981.27 0 
0.11 0.61 9205.06 7563.65 423.632 1258.81 154.003 6016.89 9839.84 9703.67 4764.43 0 
0.11 0.62 9220.81 7363.61 394.476 1259.51 156.026 6004.66 9834.8 9736.65 4559.96 0 
0.11 0.63 9240.6 7133.36 365.673 1260.02 158.526 5982.12 9827.83 9765.61 4314.63 0 
0.11 0.64 9261.18 6846.85 337.283 1260.21 160.955 5968.38 9820.27 9793.81 4038.37 0 
0.11 0.65 9287.19 6529.11 309.177 1261.27 163.407 5935.79 9811.59 9820.64 3789.19 0 
0.11 0.66 9316 6029.76 283.67 1265.8 166.093 5797.17 9792.78 9837.49 3473.05 0 
0.11 0.67 9329.61 5069.36 260.832 1263.7 168.47 5828.25 9763.26 9831.75 2980.61 0 
0.11 0.68 9355.54 3377.78 238.537 1257.8 171.575 5739.07 9706.74 9818.67 2455.52 0 
0.11 0.69 9418.51 2210.74 214.021 1254.5 174.732 5779.4 9653 9803.8 2152.95 0 
0.11 0.7 9481.59 1962.86 189.545 1253.79 178.2 5951.52 9640.79 9807.82 2067.93 0 
0.11 0.71 9544.93 1890.12 166.396 1256.8 181.645 5973.33 9636.35 9820.57 1899.8 0 
0.11 0.72 9607.06 1936.08 144.136 1265.27 184.989 5866.39 9639.68 9838.88 1631.75 0 
0.11 0.73 9661.05 2122.64 122.223 1265.05 188.232 5783.16 9658.72 9864.74 1441.38 0 
0.11 0.74 9708.93 2219.08 103.78 1265.55 191.113 5900.74 9669.73 9870.8 1354.06 0 
0.11 0.75 9755.25 2485.11 87.1089 1264.57 193.916 6174.86 9688.75 9874.52 1300.33 0 
0.11 0.76 9825.63 3389.9 70.9209 1261.47 196.598 7175.94 9714.87 9873.43 1270.21 0 
0.11 0.77 9880.2 3328.59 58.9096 1257.14 199.453 7557.62 9699.15 9862.9 1273.81 0 
0.11 0.78 9902.76 3310.69 49.4645 1253.23 202.15 7724.02 9692.15 9857.79 1377.41 0 
0.11 0.79 9908.94 3296.89 41.6328 1250.74 204.819 7876.68 9682.31 9851.64 1491.98 0 
0.11 0.8 9895.19 3340.9 35.1219 1250.29 206.552 7811.08 9676.04 9865.96 1338.3 0 
0.11 0.81 9859.88 3270.17 30.1142 1250.18 208.864 7390.84 9667.23 9871.64 1092.05 0 
0.11 0.82 9806.16 2878.48 26.3606 1248.81 210.708 6600.02 9654.87 9869 879.547 0 
0.11 0.83 9714.22 1930.66 23.5533 1249.6 212.174 5606.39 9614.67 9834.74 767.846 0 
0.11 0.839999 9482.46 1747.11 21 1247.88 213.78 5363.02 9575.6 9752.84 714.686 0 
0.11 0.849999 9471.18 4934.14 19.5721 917.579 235.367 5525.75 9150.61 4591.62 387.034 0 
0.11 0.859999 9261.66 5217.19 18.1554 884.697 247.206 5702.81 9114.63 4360.38 376.839 0 
0.11 0.869999 9046.29 5538.33 17.0321 855.072 266.009 5852.47 9071.29 4001.54 312.941 0 
0.11 0.879999 8766.46 5813.71 16.0461 822.313 288.407 6122.73 9045.12 3874.44 287.467 0 
0.11 0.889999 8436.26 6101.35 15.1822 801.461 316.663 6401.74 9026.42 3842.19 277.827 0 
0.12 0 9971 9806.01 7052.19 5843.85 9194.4 9047.55 8680.87 2969.67 970.927 0 
0.12 0.01 9976.6 9851.34 7084.76 5849.37 9353.35 8971.28 8702.04 3151.06 971.763 0 
0.12 0.02 9980.97 9901.21 7115.89 5830.72 9532.79 8902.42 8721.74 3366.01 994.104 0 
0.12 0.03 9985 9930.82 7142.69 5781.28 9651.91 8742.45 8744.49 3568.35 1015.66 0 
0.12 0.04 9986.15 9928.12 7133.07 5708.8 9630.84 8528.62 8768.29 3756.77 1025.79 0 
0.12 0.05 9985.52 9896.81 7108.19 5611.51 9478.79 8351.83 8792.62 3945.52 1044.91 0 
0.12 0.06 9983.25 9836.02 7064.72 5491 9184 8119.33 8816.2 4128.27 1064.2 0 
0.12 0.07 9979.44 9744.76 6999.31 5339.72 8727.81 7813.47 8841.6 4308.61 1080.86 0 
0.12 0.08 9974.26 9621.3 6912.51 5167.8 8128.02 7499.21 8867.31 4467.55 1122.32 0 
0.12 0.09 9968.1 9475.66 6806.28 4976.13 7406.13 7179.34 8894.93 4614.31 1166.16 0 
0.12 0.1 9960.54 9307.02 6679.47 4760.83 6580.69 6924.85 8925.59 4789.12 1211.85 0 
0.12 0.11 9953.26 9119.68 6535.77 4531.11 5682.03 6630.23 8958.61 4961.89 1258.27 0 
0.12 0.12 9944.71 8910.58 6373.38 4284.67 4751.48 6380.14 8992.16 5192.19 1345.87 0 
0.12 0.13 9935.69 8724.23 6187.52 4028.66 3762.6 6081.56 9034.44 5421.14 1438.46 0 
0.12 0.14 9924.33 8540.73 5977.34 3769.74 2774.22 5788.89 9081.8 5592.52 1543.8 0 
0.12 0.15 9913.57 8353.03 5752.82 3515.96 1925.96 5470.99 9129.3 5786.46 1696.97 0 
0.12 0.16 9900.91 8200.56 5521.7 3268.68 1284.58 5176.84 9177.79 6024.63 1864.43 0 
0.12 0.17 9889.06 8145.85 5256.37 3019.31 816.452 4653.5 9231.67 6272.5 2051.8 0 
0.12 0.18 9868.2 8211.53 4934.58 2768.61 564.405 3891.72 9274.91 6536.73 1935.3 0 
0.12 0.19 9827.58 8160.57 4603.59 2536.35 480.298 3374.2 9317.05 6772.43 1662.66 0 
0.12 0.2 9759.51 7780.7 4287.99 2311.73 432.094 2807.78 9350.73 7017.72 1414.43 0 
0.12 0.21 9742.1 7915.42 4044.18 2154.15 402.017 2666.95 9400.68 7225.18 1317.05 0 
0.12 0.22 9731.04 8027.49 3766.77 2014.17 377.998 2340.28 9431.41 7377.87 1101.52 0 
0.12 0.23 9730.59 7933.62 3391.94 1885.03 358.477 1646.13 9388.15 7459.75 795.705 0 
0.12 0.24 9745.48 7013.3 2993.5 1758.97 340.985 1016.67 9279.97 7543.8 711.689 0 
0.12 0.25 9733.9 6869.43 2839.87 1691.21 326.2 867.935 9290.16 7633.21 705.278 0 
0.12 0.26 9717.31 6744.51 2696.17 1633.76 311.774 801.75 9306.51 7724.66 715.616 0 
0.12 0.27 9697.92 6612.89 2557.6 1589.94 298.74 756.732 9325.28 7822.04 736.506 0 
0.12 0.28 9674.09 6426.49 2421.47 1550.83 286.562 721.417 9344.51 7886.15 769.233 0 
0.12 0.29 9638.87 6161.68 2283.42 1523.97 275.501 701.896 9361.89 7960.42 784.574 0 
0.12 0.3 9601.56 5933.07 2156.16 1491.96 264.541 688.8 9373.22 8029.34 815.015 0 
0.12 0.31 9563.19 5877.83 2041.54 1467.08 254.181 675.567 9383.43 8081.47 860.866 0 
0.12 0.32 9516.13 5863.97 1930.1 1445.28 244.268 664.884 9390.38 8141.47 910.546 0 
0.12 0.33 9457.97 5852.6 1823.51 1429 234.645 661.481 9391.91 8187.02 910.562 0 
0.12 0.34 9406.17 5725.4 1723.76 1422.1 225.727 673.711 9398.42 8239.31 873.603 0 
0.12 0.35 9289.9 4930.02 1663.43 1400.23 216.805 689.659 9436.2 8274.9 785.827 0 
0.12 0.36 9249.54 4518.9 1612.38 1384.01 208.22 735.162 9449.66 8321.39 826.413 0 
0.12 0.37 9231.79 4583.22 1552.69 1374.65 200.377 770.867 9462.41 8377.8 877.583 0 
0.12 0.38 9218.88 4766.28 1491.32 1361.72 192.527 797.806 9475.7 8446.83 940.766 0 
0.12 0.39 9210.44 5030.85 1428.97 1352.49 185.266 845.599 9490.09 8507.79 1025.94 0 
0.12 0.4 9210.6 5441.06 1366.69 1344.98 178.252 945.381 9505.68 8576.7 1175.1 0 
0.12 0.41 9225.01 6092.59 1302.14 1343.22 172.41 1115.22 9523.62 8662.71 1460.91 0 
0.12 0.42 9261.38 6850.98 1240.06 1324.14 166.585 1442.39 9553.51 8715.98 1960.86 0 
0.12 0.43 9341.55 7997.21 1174.17 1322.97 161.397 2972.35 9658.22 8848.36 3378.5 0 
0.12 0.44 9326.73 8072.44 1104.66 1314.73 156.996 3491.15 9684.87 8928.23 3613.93 0 
0.12 0.45 9308.34 8131.2 1039.03 1307.39 153.516 3832.25 9704.59 8990.55 3840.85 0 
0.12 0.46 9288.57 8191.75 977.613 1300.59 150.859 4095.04 9722.19 9047.8 4049.94 0 
0.12 0.47 9268.79 8243.97 920.86 1294.63 148.61 4316.68 9737.23 9107.68 4252.97 0 
0.12 0.48 9250.38 8295.73 867.556 1289.25 146.879 4571.43 9751.81 9156.81 4465.81 0 
0.12 0.49 9232.6 8352.19 818.624 1284.41 145.704 4837.43 9766.26 9207.02 4644.23 0 
0.12 0.5 9216.49 8389.04 773.665 1279.82 145.189 5102.9 9779.23 9261.93 4744.06 0 
0.12 0.51 9201.83 8422.33 731.962 1275.91 144.981 5341.29 9792.29 9307.49 4872.89 0 
0.12 0.52 9188.12 8444.33 692.992 1272.57 145.106 5554.69 9803.25 9354.6 5003.33 0 
0.12 0.53 9176.56 8455.07 656.684 1269.81 144.832 5729.26 9813.02 9395.79 5126.78 0 
0.12 0.54 9166.97 8443.95 623.321 1267.77 144.403 5900.64 9822.32 9435 5201.41 0 
0.12 0.55 9161 8404.32 592.459 1265.77 144.444 6009.93 9830.02 9473.48 5260.52 0 
0.12 0.56 9158.89 8336.1 563.275 1263.67 144.883 6079.09 9836.68 9509.31 5310.38 0 
0.12 0.57 9161.23 8231.89 535.29 1261.84 146.212 6084.68 9841.84 9548.19 5287.33 0 
0.12 0.58 9168.95 8096.85 507.643 1260.4 147.852 6088.69 9845.63 9589.21 5218.5 0 
0.12 0.59 9178 7934.43 480.797 1259.49 149.726 6060.19 9846.09 9627.23 5125.93 0 
0.12 0.6 9189.83 7753.32 453.555 1258.97 151.813 6011.53 9843.72 9663.54 4974.91 0 
0.12 0.61 9203.98 7559.69 425.197 1258.91 153.952 5960.55 9838.79 9697.82 4759.39 0 
0.12 0.62 9219.46 7358.78 396.123 1259.7 155.978 5945.94 9833.45 9731.79 4550.36 0 
0.12 0.63 9238.71 7127.01 367.24 1260.34 158.458 5918.61 9826.66 9761.1 4308.35 0 
0.12 0.64 9259.26 6843.57 338.708 1260.45 160.898 5903.1 9819.18 9789.28 4023.72 0 
0.12 0.65 9285.17 6527.76 310.49 1261.7 163.335 5869.75 9810.9 9817.66 3770.04 0 
0.12 0.66 9313.92 6028.36 284.915 1266.09 165.982 5734.29 9792.46 9832.79 3445.53 0 
0.12 0.67 9328 5075.74 261.8 1262.75 168.425 5775.42 9763.53 9830.11 2969.03 0 
0.12 0.68 9353.71 3460.15 239.18 1257.86 171.441 5715.4 9710.49 9816.52 2472.64 0 
0.12 0.69 9415.29 2210.04 214.847 1254.55 174.687 5723.92 9653.68 9804.48 2142.33 0 
0.12 0.7 9478.5 1949.59 190.325 1253.8 178.185 5901.11 9640.91 9807.8 2067.82 0 
0.12 0.71 9542.36 1854.18 167.099 1256.51 181.666 5936.35 9635.18 9817.14 1900.29 0 
0.12 0.72 9604.56 1887.26 144.979 1264.75 185.009 5834.7 9637.19 9835.11 1643.18 0 
0.12 0.73 9659.1 2069.42 123.089 1265.17 188.264 5720.81 9655.7 9860.19 1423.55 0 
0.12 0.74 9707.02 2160.89 104.44 1265.64 191.106 5814.9 9667 9869.26 1330.84 0 
0.12 0.75 9754.16 2448.16 87.5332 1264.71 193.846 6104.39 9687.69 9873.26 1277.73 0 
0.12 0.76 9833.52 3386.59 70.7489 1261.37 196.484 7258.62 9711.17 9870.27 1231.87 0 
0.12 0.77 9882.34 3276.27 58.9227 1257.51 199.448 7552.47 9696.27 9860.44 1259.71 0 
0.12 0.78 9903.38 3270.33 49.5039 1253.38 202.021 7723.31 9690.45 9856.1 1371.77 0 
0.12 0.79 9908.35 3235.36 41.6238 1250.6 204.691 7891.41 9678.9 9848.52 1512.1 0 
0.12 0.8 9894.27 3307.24 35.1382 1250.44 206.481 7808.28 9674.61 9865.39 1324.03 0 
0.12 0.81 9858.58 3240.51 30.1287 1250.47 208.803 7374.8 9666.46 9870.1 1075.21 0 
0.12 0.82 9806.15 2839.23 26.3778 1248.82 210.524 6571.13 9654.67 9867.85 866.92 0 
0.12 0.83 9715.68 1875.25 23.571 1249.78 212.03 5537.88 9613.02 9834.82 762.228 0 
0.12 0.839999 9490.47 1716.22 21.0243 1247.83 213.591 5257.26 9574.27 9748.21 719.375 0 
0.12 0.849999 2694.77 7940.3 25.9341 878.272 214.913 8585.22 9417.08 5641.81 383.081 0 
0.12 0.859999 9260.72 5202.5 18.1356 887.999 247.118 5685.82 9115.77 4382.48 374.179 0 
0.12 0.869999 9044.45 5520.95 17.0166 854.447 266.404 5844.16 9071.65 4005.69 312.802 0 
0.12 0.879999 8767.84 5803.62 16.0153 825.018 289.369 6110.23 9045.08 3877.27 286.833 0 
0.13 0 9974.19 9815.94 7087.4 5863.41 9193.44 8999.77 8681.24 2947.71 982.197 0 
0.13 0.01 9978.58 9858.67 7117.77 5867.49 9353.49 8929.45 8700.97 3132.22 983.912 0 
0.13 0.02 9982.22 9903.62 7145.48 5850.29 9525.77 8861.15 8721.12 3344.05 997.691 0 
0.13 0.03 9985.65 9933.27 7171.88 5800.32 9652.83 8674.01 8742.87 3545.1 1014.89 0 
0.13 0.04 9986.26 9929.7 7163.02 5729.67 9638.64 8483.12 8767.2 3739.88 1026.74 0 
0.13 0.05 9985.15 9897.89 7137.92 5632.06 9493.77 8308.9 8792.48 3933.05 1035.67 0 
0.13 0.06 9982.48 9836.2 7093.47 5512.32 9206.7 8073.99 8815.95 4115.13 1054.16 0 
0.13 0.07 9978.66 9743.06 7023.71 5359 8750.34 7746.22 8841.2 4295.59 1086.58 0 
0.13 0.08 9973.1 9619.62 6939.66 5189 8165.77 7441.55 8866.78 4454.99 1129.64 0 
